customer_id,segment,region,is_mobile_first,prior_90d_orders
C004200,high_value,west,1,3
C004201,growth,west,0,1
C004202,new,north,1,0
C004203,high_value,east,1,9
C004204,occasional,north,1,0
C004205,occasional,south,1,0
C004206,occasional,east,1,0
C004207,growth,north,1,2
C004208,high_value,east,0,8
C004209,growth,north,1,1
C004210,growth,east,0,3
C004211,occasional,south,0,2
C004212,growth,north,1,3
C004213,growth,west,1,7
C004214,high_value,south,1,4
C004215,occasional,west,0,1
C004216,growth,west,1,3
C004217,occasional,north,0,2
C004218,high_value,east,1,5
C004219,new,south,0,0
C004220,occasional,east,1,1
C004221,growth,east,1,3
C004222,high_value,south,0,7
C004223,growth,east,0,3
C004224,growth,south,1,2
C004225,growth,west,1,6
C004226,new,west,1,1
C004227,occasional,north,0,2
C004228,growth,east,1,1
C004229,occasional,west,1,3
C004230,growth,north,0,1
C004231,new,east,1,0
C004232,high_value,west,1,6
C004233,occasional,north,0,0
C004234,occasional,east,0,2
C004235,high_value,west,0,6
C004236,growth,south,1,2
C004237,growth,north,1,2
C004238,new,south,0,0
C004239,occasional,south,1,2
C004240,occasional,east,1,1
C004241,occasional,south,1,1
C004242,new,south,1,1
C004243,occasional,west,0,0
C004244,occasional,east,1,3
C004245,occasional,west,1,0
C004246,growth,east,0,3
C004247,new,west,0,1
C004248,high_value,north,1,3
C004249,growth,west,0,2
C004250,new,west,1,0
C004251,growth,north,0,1
C004252,high_value,south,1,5
C004253,growth,south,1,1
C004254,occasional,south,1,1
C004255,new,west,0,1
C004256,high_value,east,1,4
C004257,high_value,north,1,4
C004258,occasional,east,0,1
C004259,new,west,1,0
C004260,growth,south,0,2
C004261,new,west,1,0
C004262,new,east,1,0
C004263,growth,west,1,1
C004264,new,west,1,0
C004265,occasional,north,1,1
C004266,occasional,west,1,0
C004267,growth,north,0,1
C004268,new,west,1,0
C004269,occasional,west,1,0
C004270,occasional,south,0,1
C004271,new,north,1,1
C004272,occasional,south,0,0
C004273,new,south,0,1
C004274,new,east,1,0
C004275,growth,north,0,3
C004276,high_value,north,0,1
C004277,growth,south,1,0
C004278,new,west,0,0
C004279,growth,south,1,3
C004280,occasional,south,1,1
C004281,high_value,north,1,5
C004282,growth,south,1,2
C004283,occasional,south,0,0
C004284,high_value,south,1,3
C004285,new,south,0,0
C004286,growth,south,0,6
C004287,new,east,0,0
C004288,growth,south,0,4
C004289,new,west,1,0
C004290,occasional,east,0,1
C004291,high_value,east,0,5
C004292,high_value,east,1,4
C004293,high_value,west,0,6
C004294,occasional,south,1,0
C004295,new,west,1,0
C004296,growth,north,1,3
C004297,growth,north,1,4
C004298,occasional,west,1,0
C004299,occasional,west,1,0
C004300,occasional,north,0,2
C004301,occasional,east,0,4
C004302,occasional,east,0,0
C004303,new,north,0,1
C004304,growth,east,0,1
C004305,high_value,east,0,6
C004306,high_value,east,1,2
C004307,occasional,east,0,3
C004308,growth,west,1,1
C004309,new,north,1,0
C004310,occasional,east,1,1
C004311,occasional,south,1,1
C004312,occasional,west,0,1
C004313,growth,south,1,1
C004314,new,west,0,0
C004315,high_value,east,1,7
C004316,occasional,north,1,1
C004317,new,west,1,0
C004318,occasional,north,1,2
C004319,new,south,0,1
C004320,growth,south,1,2
C004321,new,east,1,0
C004322,occasional,south,1,1
C004323,occasional,east,0,0
C004324,high_value,east,0,1
C004325,growth,north,0,5
C004326,occasional,north,1,2
C004327,high_value,south,0,2
C004328,occasional,north,1,0
C004329,new,west,1,0
C004330,new,south,1,0
C004331,high_value,south,1,3
C004332,new,east,1,1
C004333,high_value,west,1,6
C004334,occasional,east,1,1
C004335,new,east,1,1
C004336,high_value,west,1,3
C004337,high_value,west,1,1
C004338,high_value,north,0,5
C004339,occasional,north,0,2
C004340,new,south,1,1
C004341,high_value,west,1,11
C004342,high_value,west,1,6
C004343,occasional,east,1,0
C004344,growth,east,1,3
C004345,occasional,north,1,0
C004346,new,east,0,0
C004347,occasional,north,0,1
C004348,new,east,0,0
C004349,occasional,north,0,2
C004350,new,north,0,0
C004351,growth,west,0,3
C004352,high_value,west,0,1
C004353,occasional,east,0,0
C004354,high_value,east,0,11
C004355,new,north,0,0
C004356,occasional,east,1,4
C004357,new,east,1,1
C004358,growth,east,1,2
C004359,occasional,south,1,0
C004360,occasional,south,1,0
C004361,growth,west,1,0
C004362,occasional,south,1,0
C004363,occasional,west,1,2
C004364,new,west,0,0
C004365,occasional,west,1,2
C004366,high_value,east,1,8
C004367,occasional,north,1,0
C004368,occasional,north,1,2
C004369,high_value,east,0,6
C004370,growth,south,0,3
C004371,growth,north,1,4
C004372,high_value,west,1,6
C004373,occasional,west,1,1
C004374,growth,south,0,2
C004375,occasional,east,0,1
C004376,growth,south,0,1
C004377,occasional,south,1,0
C004378,growth,east,0,0
C004379,new,south,0,0
C004380,high_value,west,0,5
C004381,occasional,north,1,3
C004382,growth,east,1,3
C004383,growth,west,1,3
C004384,occasional,west,1,1
C004385,new,north,0,0
C004386,new,north,1,0
C004387,growth,east,1,0
C004388,growth,west,0,2
C004389,occasional,west,1,0
C004390,occasional,west,0,2
C004391,growth,north,0,1
C004392,occasional,east,0,1
C004393,occasional,east,0,0
C004394,occasional,east,1,0
C004395,growth,west,1,0
C004396,growth,north,0,2
C004397,growth,south,1,0
C004398,occasional,south,1,3
C004399,growth,west,1,3
C004400,occasional,north,1,1
C004401,occasional,south,1,2
C004402,occasional,north,1,0
C004403,high_value,north,1,7
C004404,growth,west,0,2
C004405,occasional,west,1,0
C004406,occasional,south,1,1
C004407,new,east,1,0
C004408,growth,east,1,2
C004409,new,west,1,0
C004410,growth,south,1,5
C004411,growth,west,0,0
C004412,high_value,south,1,4
C004413,occasional,east,0,0
C004414,growth,south,1,1
C004415,growth,east,1,1
C004416,occasional,south,1,0
C004417,occasional,west,0,2
C004418,high_value,east,1,2
C004419,high_value,south,1,4
C004420,occasional,west,1,0
C004421,growth,east,1,2
C004422,growth,south,0,1
C004423,occasional,north,0,1
C004424,growth,west,1,4
C004425,occasional,west,1,1
C004426,growth,east,1,4
C004427,growth,west,0,2
C004428,high_value,east,1,1
C004429,growth,north,1,1
C004430,high_value,north,0,3
C004431,growth,north,0,2
C004432,new,north,1,0
C004433,new,east,1,0
C004434,growth,west,0,2
C004435,occasional,north,0,1
C004436,occasional,east,1,0
C004437,new,north,1,0
C004438,growth,south,1,3
C004439,growth,west,1,2
C004440,growth,west,1,3
C004441,high_value,west,0,4
C004442,growth,south,1,2
C004443,new,west,1,0
C004444,new,west,0,0
C004445,high_value,south,1,0
C004446,occasional,south,1,0
C004447,growth,north,0,0
C004448,occasional,west,1,1
C004449,occasional,north,0,3
C004450,high_value,south,1,10
C004451,new,south,1,0
C004452,new,north,0,0
C004453,occasional,west,1,1
C004454,occasional,east,1,1
C004455,occasional,north,1,2
C004456,growth,north,1,3
C004457,high_value,north,1,11
C004458,occasional,west,0,0
C004459,high_value,south,1,6
C004460,new,east,1,0
C004461,growth,north,1,4
C004462,growth,north,1,5
C004463,growth,east,1,3
C004464,new,north,1,0
C004465,growth,east,0,3
C004466,growth,west,1,4
C004467,growth,south,1,3
C004468,occasional,east,0,1
C004469,new,west,1,0
C004470,growth,west,1,2
C004471,new,north,0,1
C004472,growth,north,0,3
C004473,occasional,west,1,2
C004474,high_value,west,1,3
C004475,occasional,south,1,1
C004476,occasional,east,1,0
C004477,occasional,east,1,1
C004478,growth,east,0,4
C004479,new,west,0,0
C004480,new,south,0,0
C004481,occasional,west,1,1
C004482,occasional,north,1,1
C004483,occasional,north,1,1
C004484,growth,west,1,3
C004485,new,north,1,0
C004486,growth,west,0,4
C004487,occasional,south,1,1
C004488,high_value,south,1,3
C004489,growth,north,1,1
C004490,occasional,west,0,2
C004491,occasional,south,1,0
C004492,new,north,0,0
C004493,new,south,0,0
C004494,high_value,north,1,7
C004495,growth,west,0,2
C004496,growth,north,1,1
C004497,occasional,south,1,2
C004498,occasional,south,1,0
C004499,new,north,1,0
C004500,occasional,north,0,1
C004501,high_value,east,0,2
C004502,occasional,south,1,1
C004503,occasional,north,1,0
C004504,occasional,north,1,1
C004505,high_value,west,1,3
C004506,growth,east,0,1
C004507,growth,east,1,3
C004508,growth,west,0,3
C004509,occasional,north,1,1
C004510,growth,east,0,1
C004511,occasional,west,1,2
C004512,occasional,north,1,1
C004513,new,east,0,0
C004514,high_value,west,1,10
C004515,high_value,east,1,6
C004516,growth,north,0,1
C004517,growth,east,1,5
C004518,growth,west,1,2
C004519,occasional,north,1,1
C004520,growth,east,1,2
C004521,high_value,east,1,4
C004522,growth,south,0,2
C004523,occasional,north,1,2
C004524,new,north,1,0
C004525,occasional,west,1,1
C004526,occasional,west,1,0
C004527,occasional,south,0,1
C004528,occasional,west,1,0
C004529,growth,west,1,1
C004530,occasional,east,1,0
C004531,occasional,east,0,1
C004532,growth,west,1,1
C004533,occasional,east,1,1
C004534,occasional,west,0,1
C004535,occasional,west,1,1
C004536,high_value,north,1,4
C004537,occasional,east,0,1
C004538,new,east,0,1
C004539,high_value,west,1,6
C004540,growth,south,0,3
C004541,high_value,west,1,7
C004542,high_value,south,0,7
C004543,new,south,1,0
C004544,occasional,north,1,0
C004545,growth,south,1,1
C004546,growth,west,0,1
C004547,new,east,0,0
C004548,growth,east,1,1
C004549,occasional,west,1,0
C004550,growth,south,1,1
C004551,high_value,east,1,2
C004552,occasional,south,0,1
C004553,high_value,west,1,5
C004554,occasional,south,0,2
C004555,growth,west,0,2
C004556,occasional,east,1,1
C004557,occasional,west,1,1
C004558,occasional,west,0,0
C004559,high_value,west,0,11
C004560,occasional,south,0,0
C004561,new,east,1,1
C004562,growth,south,1,3
C004563,growth,north,0,3
C004564,new,east,1,0
C004565,growth,south,0,4
C004566,occasional,south,0,2
C004567,occasional,north,1,0
C004568,high_value,east,1,7
C004569,occasional,east,1,0
C004570,occasional,north,0,0
C004571,growth,east,1,2
C004572,new,north,1,0
C004573,growth,north,0,4
C004574,growth,south,0,2
C004575,new,south,1,1
C004576,growth,west,0,2
C004577,new,north,1,1
C004578,high_value,south,0,5
C004579,occasional,east,0,1
C004580,high_value,north,1,7
C004581,occasional,west,1,2
C004582,occasional,east,1,2
C004583,new,west,0,0
C004584,new,west,0,0
C004585,occasional,north,1,1
C004586,occasional,south,0,1
C004587,occasional,east,1,1
C004588,new,north,0,1
C004589,occasional,south,0,0
C004590,new,east,1,0
C004591,growth,west,1,6
C004592,occasional,south,0,1
C004593,occasional,west,0,2
C004594,growth,east,1,1
C004595,growth,north,0,3
C004596,new,south,1,0
C004597,growth,west,1,1
C004598,growth,north,0,1
C004599,growth,north,1,3
C004600,growth,south,0,5
C004601,occasional,west,0,1
C004602,new,east,1,0
C004603,new,north,1,0
C004604,occasional,south,1,0
C004605,occasional,west,1,0
C004606,growth,north,0,1
C004607,new,east,1,2
C004608,growth,south,0,2
C004609,high_value,west,1,4
C004610,new,west,1,0
C004611,new,west,0,0
C004612,growth,north,1,3
C004613,occasional,south,0,0
C004614,occasional,east,0,1
C004615,growth,south,0,2
C004616,growth,east,1,3
C004617,high_value,east,1,7
C004618,occasional,south,0,1
C004619,growth,north,1,2
C004620,occasional,west,0,0
C004621,growth,west,0,1
C004622,new,west,1,0
C004623,occasional,south,0,0
C004624,new,south,0,0
C004625,high_value,south,1,6
C004626,occasional,north,0,0
C004627,new,north,0,1
C004628,growth,south,1,4
C004629,growth,west,0,3
C004630,growth,north,1,6
C004631,growth,east,1,5
C004632,growth,east,0,0
C004633,growth,south,0,3
C004634,growth,west,1,0
C004635,occasional,north,0,0
C004636,high_value,west,1,5
C004637,growth,east,1,4
C004638,occasional,south,1,1
C004639,growth,west,0,3
C004640,growth,south,1,4
C004641,growth,west,1,0
C004642,high_value,north,0,4
C004643,occasional,north,1,0
C004644,high_value,east,1,6
C004645,growth,west,1,2
C004646,new,north,0,0
C004647,new,west,0,0
C004648,growth,west,0,3
C004649,growth,south,1,0
C004650,occasional,west,1,1
C004651,new,west,0,0
C004652,new,north,1,0
C004653,high_value,west,1,7
C004654,high_value,east,1,2
C004655,growth,north,1,4
C004656,new,east,1,0
C004657,new,east,0,0
C004658,high_value,west,1,4
C004659,occasional,west,1,0
C004660,growth,south,1,2
C004661,occasional,south,0,1
C004662,new,north,1,0
C004663,occasional,north,0,1
C004664,high_value,east,1,2
C004665,occasional,west,0,2
C004666,growth,north,1,2
C004667,new,east,1,0
C004668,growth,east,0,4
C004669,new,north,0,0
C004670,growth,north,0,1
C004671,growth,south,0,2
C004672,growth,east,0,1
C004673,high_value,south,1,2
C004674,growth,west,1,1
C004675,occasional,south,1,0
C004676,high_value,north,0,2
C004677,high_value,north,1,7
C004678,high_value,south,1,10
C004679,high_value,south,1,4
C004680,new,east,1,0
C004681,new,south,1,0
C004682,high_value,north,1,9
C004683,occasional,north,1,0
C004684,occasional,east,0,2
C004685,new,south,1,2
C004686,growth,east,1,0
C004687,growth,west,1,0
C004688,occasional,south,1,2
C004689,new,east,1,0
C004690,occasional,west,1,0
C004691,occasional,north,1,0
C004692,growth,east,0,2
C004693,occasional,south,1,2
C004694,new,east,1,0
C004695,growth,east,1,2
C004696,occasional,north,1,0
C004697,growth,north,1,4
C004698,occasional,north,1,2
C004699,occasional,north,1,0
C004700,occasional,north,1,2
C004701,new,east,0,0
C004702,growth,west,1,2
C004703,growth,south,1,1
C004704,growth,west,1,1
C004705,high_value,east,1,4
C004706,growth,west,0,1
C004707,high_value,east,1,9
C004708,growth,north,1,1
C004709,growth,east,0,2
C004710,growth,east,1,4
C004711,occasional,east,1,2
C004712,growth,west,1,2
C004713,occasional,north,0,0
C004714,new,east,1,1
C004715,occasional,west,0,0
C004716,growth,north,1,2
C004717,growth,south,0,4
C004718,occasional,west,1,2
C004719,occasional,north,0,0
C004720,high_value,north,1,3
C004721,growth,west,1,1
C004722,occasional,north,1,0
C004723,growth,east,0,0
C004724,occasional,west,0,1
C004725,high_value,south,0,1
C004726,growth,south,0,3
C004727,new,south,1,0
C004728,growth,south,0,1
C004729,occasional,south,1,0
C004730,growth,east,0,3
C004731,growth,west,0,2
C004732,new,west,1,0
C004733,growth,west,1,3
C004734,growth,north,0,2
C004735,new,south,0,0
C004736,occasional,west,0,0
C004737,occasional,east,1,1
C004738,high_value,south,1,4
C004739,high_value,south,0,4
C004740,occasional,north,0,1
C004741,growth,south,1,2
C004742,growth,south,1,1
C004743,occasional,south,0,0
C004744,growth,east,0,3
C004745,high_value,south,1,3
C004746,high_value,north,0,4
C004747,growth,west,0,0
C004748,occasional,south,1,2
C004749,new,south,1,1
C004750,high_value,east,1,4
C004751,growth,east,0,2
C004752,occasional,east,1,2
C004753,growth,north,0,3
C004754,occasional,east,1,0
C004755,new,north,1,2
C004756,occasional,west,0,1
C004757,growth,south,0,1
C004758,new,south,1,0
C004759,high_value,south,1,6
C004760,new,south,1,0
C004761,occasional,east,1,0
C004762,occasional,south,1,1
C004763,new,north,1,1
C004764,occasional,east,1,0
C004765,growth,south,0,3
C004766,growth,north,0,1
C004767,occasional,west,0,2
C004768,occasional,south,1,1
C004769,growth,east,1,5
C004770,occasional,north,1,4
C004771,occasional,south,0,0
C004772,growth,south,1,2
C004773,high_value,north,1,4
C004774,growth,west,1,2
C004775,high_value,south,0,5
C004776,high_value,east,1,3
C004777,growth,east,1,1
C004778,high_value,south,0,2
C004779,growth,east,1,3
C004780,occasional,east,1,0
C004781,growth,north,1,7
C004782,new,east,0,0
C004783,new,north,0,0
C004784,occasional,south,1,0
C004785,new,south,0,0
C004786,new,south,0,0
C004787,growth,north,1,4
C004788,occasional,east,1,0
C004789,high_value,south,1,7
C004790,occasional,north,0,1
C004791,occasional,north,1,0
C004792,high_value,east,0,4
C004793,growth,east,1,0
C004794,new,east,0,1
C004795,growth,east,1,4
C004796,growth,west,0,2
C004797,growth,west,1,2
C004798,occasional,west,1,0
C004799,new,west,1,0
C004800,occasional,west,1,1
C004801,growth,south,1,5
C004802,growth,east,0,5
C004803,high_value,east,1,0
C004804,occasional,north,1,1
C004805,new,east,1,0
C004806,occasional,east,1,1
C004807,growth,east,1,0
C004808,occasional,west,1,0
C004809,growth,east,1,1
C004810,occasional,west,0,0
C004811,occasional,west,1,0
C004812,occasional,west,0,1
C004813,occasional,south,0,1
C004814,new,north,0,0
C004815,growth,south,1,1
C004816,high_value,east,0,3
C004817,growth,west,1,1
C004818,occasional,west,0,0
C004819,occasional,east,1,2
C004820,occasional,east,0,2
C004821,occasional,west,0,2
C004822,growth,east,0,2
C004823,occasional,north,1,1
C004824,occasional,east,0,0
C004825,growth,south,1,4
C004826,growth,east,0,2
C004827,growth,east,1,2
C004828,growth,south,0,4
C004829,occasional,south,1,1
C004830,new,north,1,1
C004831,occasional,south,1,1
C004832,growth,west,1,2
C004833,occasional,east,1,1
C004834,occasional,west,0,4
C004835,growth,west,0,1
C004836,new,west,0,0
C004837,high_value,north,0,3
C004838,high_value,south,1,4
C004839,high_value,north,1,6
C004840,growth,north,1,2
C004841,new,north,1,1
C004842,growth,south,1,2
C004843,growth,north,0,6
C004844,growth,west,0,1
C004845,growth,east,0,2
C004846,growth,east,1,1
C004847,high_value,east,0,2
C004848,occasional,west,1,0
C004849,high_value,north,0,5
C004850,occasional,south,1,0
C004851,growth,south,1,2
C004852,occasional,east,1,1
C004853,new,east,1,0
C004854,high_value,west,1,4
C004855,high_value,east,1,5
C004856,new,north,1,0
C004857,occasional,east,0,2
C004858,occasional,west,1,0
C004859,high_value,east,1,6
C004860,growth,east,0,0
C004861,occasional,north,1,1
C004862,new,north,0,0
C004863,growth,north,1,2
C004864,occasional,north,1,1
C004865,occasional,south,1,3
C004866,high_value,west,1,4
C004867,growth,south,0,1
C004868,growth,east,0,3
C004869,growth,west,1,5
C004870,occasional,west,0,0
C004871,growth,east,1,2
C004872,growth,west,1,0
C004873,occasional,south,0,1
C004874,occasional,south,0,0
C004875,occasional,south,1,2
C004876,occasional,west,1,2
C004877,growth,south,1,2
C004878,occasional,west,1,0
C004879,growth,north,0,1
C004880,growth,north,1,6
C004881,high_value,east,0,5
C004882,occasional,west,1,0
C004883,occasional,east,1,1
C004884,growth,south,1,5
C004885,new,north,1,0
C004886,new,south,1,0
C004887,high_value,south,0,5
C004888,occasional,south,0,0
C004889,growth,west,0,4
C004890,new,west,1,0
C004891,growth,west,0,3
C004892,growth,north,0,4
C004893,growth,north,0,5
C004894,growth,south,1,2
C004895,occasional,east,1,0
C004896,occasional,east,0,1
C004897,growth,south,1,0
C004898,occasional,north,1,2
C004899,new,south,1,0
C004900,occasional,west,1,1
C004901,occasional,west,1,1
C004902,growth,west,0,1
C004903,growth,east,0,2
C004904,new,north,1,2
C004905,occasional,west,1,0
C004906,occasional,north,0,1
C004907,new,south,1,1
C004908,high_value,west,1,2
C004909,occasional,east,1,0
C004910,growth,north,1,2
C004911,high_value,east,0,7
C004912,occasional,north,1,0
C004913,growth,south,0,1
C004914,new,west,1,0
C004915,growth,south,0,3
C004916,new,west,0,0
C004917,occasional,east,1,1
C004918,occasional,east,1,1
C004919,new,east,1,1
C004920,growth,east,0,1
C004921,growth,north,0,1
C004922,growth,west,1,7
C004923,growth,south,1,4
C004924,new,east,0,0
C004925,occasional,east,0,0
C004926,growth,east,1,3
C004927,growth,south,1,2
C004928,occasional,west,1,1
C004929,occasional,north,0,2
C004930,growth,east,1,2
C004931,occasional,east,0,0
C004932,occasional,east,1,1
C004933,occasional,north,1,2
C004934,growth,south,1,1
C004935,occasional,north,0,2
C004936,growth,east,1,1
C004937,growth,east,0,1
C004938,occasional,east,1,1
C004939,occasional,west,0,1
C004940,growth,south,0,3
C004941,new,south,0,0
C004942,high_value,south,1,4
C004943,occasional,north,0,0
C004944,new,west,1,0
C004945,occasional,west,1,2
C004946,new,south,0,0
C004947,occasional,west,0,0
C004948,occasional,north,1,2
C004949,occasional,north,0,1
C004950,occasional,south,1,0
C004951,growth,south,0,2
C004952,occasional,north,0,1
C004953,growth,east,0,2
C004954,new,west,0,0
C004955,growth,south,0,2
C004956,growth,south,0,1
C004957,new,north,1,0
C004958,growth,south,1,2
C004959,growth,west,0,3
C004960,occasional,west,1,0
C004961,growth,north,0,4
C004962,growth,north,1,1
C004963,occasional,west,0,1
C004964,growth,north,1,4
C004965,growth,east,0,1
C004966,high_value,west,0,6
C004967,growth,west,1,2
C004968,growth,east,0,1
C004969,high_value,south,1,5
C004970,occasional,west,0,0
C004971,occasional,east,0,0
C004972,high_value,west,1,2
C004973,growth,east,1,5
C004974,new,west,1,0
C004975,occasional,west,1,0
C004976,growth,north,0,3
C004977,occasional,south,1,0
C004978,growth,west,0,1
C004979,new,north,0,1
C004980,new,east,0,0
C004981,new,south,1,0
C004982,growth,north,1,1
C004983,growth,east,0,1
C004984,growth,west,0,1
C004985,growth,west,0,3
C004986,growth,south,1,6
C004987,occasional,north,1,2
C004988,growth,west,0,3
C004989,new,west,0,0
C004990,high_value,east,1,4
C004991,high_value,east,0,4
C004992,new,east,1,0
C004993,occasional,north,1,1
C004994,growth,north,1,3
C004995,occasional,north,1,1
C004996,growth,west,1,3
C004997,growth,north,1,3
C004998,occasional,east,1,1
C004999,growth,south,1,5
C005000,occasional,north,1,0
C005001,growth,west,1,4
C005002,occasional,north,0,1
C005003,occasional,west,0,1
C005004,growth,west,1,3
C005005,high_value,west,1,4
C005006,growth,north,0,3
C005007,occasional,west,0,0
C005008,occasional,east,0,0
C005009,occasional,south,0,1
C005010,growth,east,0,1
C005011,growth,south,0,4
C005012,occasional,south,1,1
C005013,growth,south,0,3
C005014,occasional,east,0,0
C005015,growth,east,0,0
C005016,growth,north,1,0
C005017,occasional,north,1,0
C005018,occasional,west,1,0
C005019,occasional,east,1,0
C005020,growth,west,0,1
C005021,new,south,0,0
C005022,new,south,1,1
C005023,new,south,0,0
C005024,occasional,east,1,0
C005025,occasional,west,1,1
C005026,occasional,east,1,0
C005027,growth,south,1,3
C005028,growth,west,0,0
C005029,occasional,east,0,0
C005030,high_value,south,0,7
C005031,high_value,north,1,2
C005032,new,east,0,0
C005033,high_value,east,1,3
C005034,occasional,west,1,0
C005035,occasional,north,1,3
C005036,growth,north,0,1
C005037,new,west,0,0
C005038,growth,east,1,0
C005039,new,north,0,1
C005040,occasional,north,1,0
C005041,growth,south,1,2
C005042,growth,east,0,4
C005043,growth,north,0,5
C005044,growth,south,0,1
C005045,growth,east,0,2
C005046,new,west,1,0
C005047,growth,south,0,1
C005048,new,south,0,0
C005049,growth,south,1,3
C005050,new,north,1,0
C005051,growth,north,1,1
C005052,growth,west,0,3
C005053,occasional,north,0,1
C005054,high_value,west,0,7
C005055,new,north,1,0
C005056,growth,east,1,7
C005057,occasional,west,1,2
C005058,occasional,east,1,0
C005059,occasional,east,1,2
C005060,high_value,south,1,5
C005061,growth,east,1,3
C005062,growth,east,1,2
C005063,growth,south,0,3
C005064,high_value,north,1,3
C005065,new,west,1,1
C005066,occasional,north,1,1
C005067,occasional,west,0,0
C005068,growth,west,0,5
C005069,growth,north,0,1
C005070,occasional,east,0,2
C005071,growth,east,0,2
C005072,growth,north,0,2
C005073,occasional,west,1,0
C005074,occasional,north,1,0
C005075,new,north,1,0
C005076,growth,west,1,2
C005077,occasional,east,1,1
C005078,high_value,north,1,6
C005079,growth,north,1,3
C005080,occasional,south,1,1
C005081,growth,north,1,3
C005082,occasional,north,1,0
C005083,growth,east,1,3
C005084,high_value,north,1,3
C005085,new,south,0,0
C005086,growth,south,1,3
C005087,occasional,west,1,0
C005088,growth,west,1,4
C005089,new,west,1,0
C005090,growth,south,1,0
C005091,growth,east,1,3
C005092,occasional,east,1,0
C005093,growth,west,0,3
C005094,growth,east,0,5
C005095,new,west,1,0
C005096,occasional,east,1,0
C005097,occasional,west,0,2
C005098,occasional,east,1,0
C005099,new,east,0,0
C005100,new,east,1,0
C005101,occasional,south,1,1
C005102,growth,east,1,2
C005103,high_value,south,0,8
C005104,occasional,east,0,1
C005105,new,south,0,0
C005106,occasional,west,1,2
C005107,growth,east,0,1
C005108,growth,east,1,2
C005109,occasional,north,1,3
C005110,new,west,0,1
C005111,growth,west,0,1
C005112,occasional,north,1,0
C005113,occasional,south,1,0
C005114,new,east,1,1
C005115,high_value,west,1,4
C005116,new,east,1,1
C005117,occasional,south,0,0
C005118,occasional,south,1,2
C005119,high_value,west,0,2
C005120,occasional,west,1,1
C005121,occasional,west,1,0
C005122,growth,south,1,1
C005123,growth,south,1,2
C005124,occasional,north,1,0
C005125,occasional,west,0,3
C005126,high_value,west,0,7
C005127,growth,north,1,3
C005128,growth,north,1,2
C005129,new,east,0,0
C005130,new,south,1,0
C005131,growth,south,0,1
C005132,growth,south,0,2
C005133,growth,east,0,2
C005134,occasional,west,1,1
C005135,new,west,0,1
C005136,occasional,south,1,1
C005137,high_value,west,1,6
C005138,high_value,east,0,2
C005139,growth,north,1,3
C005140,new,west,0,1
C005141,occasional,south,1,0
C005142,occasional,east,1,1
C005143,growth,east,0,3
C005144,new,west,0,0
C005145,growth,west,1,3
C005146,new,west,0,0
C005147,new,east,1,0
C005148,occasional,south,0,2
C005149,new,south,0,0
C005150,growth,west,0,5
C005151,occasional,north,1,5
C005152,high_value,east,1,4
C005153,occasional,east,0,1
C005154,growth,north,1,1
C005155,high_value,east,1,7
C005156,high_value,south,0,3
C005157,growth,south,0,1
C005158,occasional,east,0,1
C005159,occasional,north,0,2
C005160,growth,north,0,0
C005161,new,south,1,0
C005162,new,east,0,0
C005163,high_value,north,0,2
C005164,growth,south,0,0
C005165,occasional,south,1,1
C005166,occasional,east,1,1
C005167,growth,south,1,1
C005168,occasional,north,0,1
C005169,high_value,east,1,7
C005170,growth,west,0,4
C005171,occasional,east,0,0
C005172,occasional,south,1,0
C005173,new,south,0,0
C005174,high_value,north,1,5
C005175,growth,north,1,0
C005176,high_value,south,1,4
C005177,growth,east,1,3
C005178,high_value,south,0,3
C005179,occasional,west,1,2
C005180,occasional,east,1,0
C005181,occasional,north,1,2
C005182,growth,east,0,6
C005183,high_value,east,1,3
C005184,occasional,north,1,1
C005185,high_value,south,0,5
C005186,new,west,1,1
C005187,high_value,south,1,7
C005188,occasional,south,1,1
C005189,new,north,0,0
C005190,occasional,north,0,5
C005191,occasional,south,1,2
C005192,occasional,west,0,0
C005193,high_value,west,0,6
C005194,occasional,east,0,1
C005195,new,west,0,0
C005196,new,east,0,1
C005197,growth,east,1,2
C005198,growth,south,1,4
C005199,occasional,north,0,0
C005200,occasional,south,1,1
C005201,growth,west,1,1
C005202,growth,east,0,4
C005203,growth,west,0,3
C005204,occasional,north,0,2
C005205,growth,north,0,2
C005206,high_value,south,1,3
C005207,high_value,south,0,8
C005208,new,west,0,0
C005209,high_value,south,1,4
C005210,high_value,east,1,7
C005211,occasional,east,0,1
C005212,growth,south,1,2
C005213,new,west,1,1
C005214,new,north,1,0
C005215,growth,north,1,1
C005216,growth,east,1,2
C005217,growth,east,0,7
C005218,high_value,south,0,2
C005219,growth,west,0,3
C005220,high_value,north,1,2
C005221,high_value,south,1,6
C005222,occasional,north,1,1
C005223,high_value,north,0,4
C005224,high_value,east,0,4
C005225,occasional,east,1,0
C005226,growth,east,0,5
C005227,high_value,west,1,6
C005228,high_value,north,1,5
C005229,growth,east,0,1
C005230,growth,north,1,5
C005231,new,west,0,0
C005232,new,east,1,0
C005233,growth,west,0,1
C005234,growth,east,1,1
C005235,occasional,south,1,0
C005236,occasional,east,1,2
C005237,growth,west,0,4
C005238,high_value,north,1,5
C005239,growth,west,0,5
C005240,occasional,east,1,1
C005241,high_value,north,1,4
C005242,growth,west,1,4
C005243,growth,north,0,2
C005244,growth,east,1,3
C005245,occasional,north,1,2
C005246,occasional,north,1,3
C005247,occasional,east,1,1
C005248,growth,east,1,1
