exposure_id,campaign_id,customer_id,assignment,impressions,clicks,converted,order_value,media_cost
CMP001-E000382,CMP001,C000382,treatment,1,0,0,0.0,0.3876
CMP001-E000383,CMP001,C000383,control,0,0,0,0.0,0.0
CMP001-E000384,CMP001,C000384,control,0,0,0,0.0,0.0
CMP001-E000385,CMP001,C000385,treatment,2,0,0,0.0,0.7751
CMP001-E000386,CMP001,C000386,treatment,4,0,0,0.0,1.5502
CMP001-E000387,CMP001,C000387,treatment,2,0,0,0.0,0.7751
CMP001-E000388,CMP001,C000388,treatment,5,1,0,0.0,16.1863
CMP001-E000389,CMP001,C000389,treatment,5,0,0,0.0,1.9378
CMP001-E000390,CMP001,C000390,treatment,1,0,0,0.0,0.3876
CMP001-E000391,CMP001,C000391,control,0,0,0,0.0,0.0
CMP001-E000392,CMP001,C000392,treatment,4,0,0,0.0,1.5502
CMP001-E000393,CMP001,C000393,control,0,0,0,0.0,0.0
CMP001-E000394,CMP001,C000394,treatment,1,0,0,0.0,0.3876
CMP001-E000395,CMP001,C000395,control,0,0,1,232.08,0.0
CMP001-E000396,CMP001,C000396,treatment,5,0,0,0.0,1.9378
CMP001-E000397,CMP001,C000397,treatment,2,1,0,0.0,15.0236
CMP001-E000398,CMP001,C000398,treatment,2,0,0,0.0,0.7751
CMP001-E000399,CMP001,C000399,treatment,1,0,0,0.0,0.3876
CMP001-E000400,CMP001,C000400,treatment,1,0,0,0.0,0.3876
CMP001-E000401,CMP001,C000401,treatment,4,0,0,0.0,1.5502
CMP001-E000402,CMP001,C000402,control,0,0,0,0.0,0.0
CMP001-E000403,CMP001,C000403,treatment,3,0,0,0.0,1.1627
CMP001-E000404,CMP001,C000404,control,0,0,1,141.23,0.0
CMP001-E000405,CMP001,C000405,treatment,6,0,0,0.0,2.3254
CMP001-E000406,CMP001,C000406,treatment,5,0,0,0.0,1.9378
CMP001-E000407,CMP001,C000407,treatment,1,0,0,0.0,0.3876
CMP001-E000408,CMP001,C000408,treatment,2,0,0,0.0,0.7751
CMP001-E000409,CMP001,C000409,treatment,1,0,0,0.0,0.3876
CMP001-E000410,CMP001,C000410,treatment,2,0,0,0.0,0.7751
CMP001-E000411,CMP001,C000411,treatment,7,0,0,0.0,2.7129
CMP001-E000412,CMP001,C000412,treatment,4,1,0,0.0,15.7987
CMP001-E000413,CMP001,C000413,treatment,1,0,0,0.0,0.3876
CMP001-E000414,CMP001,C000414,treatment,1,0,0,0.0,0.3876
CMP001-E000415,CMP001,C000415,treatment,3,1,0,0.0,15.4112
CMP001-E000416,CMP001,C000416,treatment,2,0,0,0.0,0.7751
CMP001-E000417,CMP001,C000417,treatment,5,0,0,0.0,1.9378
CMP001-E000418,CMP001,C000418,treatment,5,0,0,0.0,1.9378
CMP001-E000419,CMP001,C000419,treatment,5,0,0,0.0,1.9378
CMP001-E000420,CMP001,C000420,treatment,1,0,0,0.0,0.3876
CMP001-E000421,CMP001,C000421,treatment,1,0,0,0.0,0.3876
CMP001-E000422,CMP001,C000422,treatment,1,0,0,0.0,0.3876
CMP001-E000423,CMP001,C000423,control,0,0,0,0.0,0.0
CMP001-E000424,CMP001,C000424,treatment,1,0,0,0.0,0.3876
CMP001-E000425,CMP001,C000425,treatment,3,0,0,0.0,1.1627
CMP001-E000426,CMP001,C000426,treatment,5,1,0,0.0,16.1863
CMP001-E000427,CMP001,C000427,control,0,0,0,0.0,0.0
CMP001-E000428,CMP001,C000428,treatment,4,0,0,0.0,1.5502
CMP001-E000429,CMP001,C000429,control,0,0,0,0.0,0.0
CMP001-E000430,CMP001,C000430,control,0,0,0,0.0,0.0
CMP001-E000431,CMP001,C000431,treatment,1,0,0,0.0,0.3876
CMP001-E000432,CMP001,C000432,treatment,4,0,0,0.0,1.5502
CMP001-E000433,CMP001,C000433,treatment,3,1,0,0.0,15.4112
CMP001-E000434,CMP001,C000434,control,0,0,0,0.0,0.0
CMP001-E000435,CMP001,C000435,control,0,0,0,0.0,0.0
CMP001-E000436,CMP001,C000436,control,0,0,0,0.0,0.0
CMP001-E000437,CMP001,C000437,control,0,0,0,0.0,0.0
CMP001-E000438,CMP001,C000438,treatment,7,1,0,0.0,16.9614
CMP001-E000439,CMP001,C000439,treatment,2,0,0,0.0,0.7751
CMP001-E000440,CMP001,C000440,treatment,3,0,0,0.0,1.1627
CMP001-E000441,CMP001,C000441,treatment,2,0,0,0.0,0.7751
CMP001-E000442,CMP001,C000442,treatment,7,2,0,0.0,31.2099
CMP001-E000443,CMP001,C000443,treatment,2,1,0,0.0,15.0236
CMP001-E000444,CMP001,C000444,treatment,2,0,0,0.0,0.7751
CMP001-E000445,CMP001,C000445,treatment,2,0,0,0.0,0.7751
CMP001-E000446,CMP001,C000446,treatment,5,0,0,0.0,1.9378
CMP001-E000447,CMP001,C000447,treatment,1,0,1,148.22,0.3876
CMP001-E000448,CMP001,C000448,treatment,2,0,0,0.0,0.7751
CMP001-E000449,CMP001,C000449,treatment,3,0,0,0.0,1.1627
CMP001-E000450,CMP001,C000450,treatment,1,0,0,0.0,0.3876
CMP001-E000451,CMP001,C000451,treatment,6,0,0,0.0,2.3254
CMP001-E000452,CMP001,C000452,treatment,2,0,0,0.0,0.7751
CMP001-E000453,CMP001,C000453,treatment,5,0,0,0.0,1.9378
CMP001-E000454,CMP001,C000454,treatment,4,0,0,0.0,1.5502
CMP001-E000455,CMP001,C000455,treatment,4,0,0,0.0,1.5502
CMP001-E000456,CMP001,C000456,treatment,1,0,0,0.0,0.3876
CMP001-E000457,CMP001,C000457,treatment,3,0,0,0.0,1.1627
CMP001-E000458,CMP001,C000458,control,0,0,0,0.0,0.0
CMP001-E000459,CMP001,C000459,treatment,7,0,0,0.0,2.7129
CMP001-E000460,CMP001,C000460,treatment,5,1,0,0.0,16.1863
CMP001-E000461,CMP001,C000461,control,0,0,0,0.0,0.0
CMP001-E000462,CMP001,C000462,treatment,1,0,0,0.0,0.3876
CMP001-E000463,CMP001,C000463,treatment,2,0,0,0.0,0.7751
CMP001-E000464,CMP001,C000464,treatment,2,0,0,0.0,0.7751
CMP001-E000465,CMP001,C000465,treatment,8,1,0,0.0,17.349
CMP001-E000466,CMP001,C000466,treatment,5,0,0,0.0,1.9378
CMP001-E000467,CMP001,C000467,treatment,3,0,0,0.0,1.1627
CMP001-E000468,CMP001,C000468,treatment,1,0,0,0.0,0.3876
CMP001-E000469,CMP001,C000469,treatment,2,0,0,0.0,0.7751
CMP001-E000470,CMP001,C000470,control,0,0,0,0.0,0.0
CMP001-E000471,CMP001,C000471,treatment,7,0,1,122.87,2.7129
CMP001-E000472,CMP001,C000472,control,0,0,0,0.0,0.0
CMP001-E000473,CMP001,C000473,treatment,2,0,0,0.0,0.7751
CMP001-E000474,CMP001,C000474,treatment,2,0,0,0.0,0.7751
CMP001-E000475,CMP001,C000475,treatment,6,1,1,61.53,16.5738
CMP001-E000476,CMP001,C000476,treatment,3,1,0,0.0,15.4112
CMP001-E000477,CMP001,C000477,treatment,3,1,0,0.0,15.4112
CMP001-E000478,CMP001,C000478,treatment,5,1,0,0.0,16.1863
CMP001-E000479,CMP001,C000479,treatment,2,0,0,0.0,0.7751
CMP001-E000480,CMP001,C000480,treatment,5,0,0,0.0,1.9378
CMP001-E000481,CMP001,C000481,treatment,8,0,0,0.0,3.1005
CMP001-E000482,CMP001,C000482,treatment,6,0,0,0.0,2.3254
CMP001-E000483,CMP001,C000483,treatment,2,0,0,0.0,0.7751
CMP001-E000484,CMP001,C000484,treatment,6,1,0,0.0,16.5738
CMP001-E000485,CMP001,C000485,treatment,1,0,0,0.0,0.3876
CMP001-E000486,CMP001,C000486,treatment,2,0,0,0.0,0.7751
CMP001-E000487,CMP001,C000487,treatment,3,1,0,0.0,15.4112
CMP001-E000488,CMP001,C000488,control,0,0,0,0.0,0.0
CMP001-E000489,CMP001,C000489,treatment,5,0,0,0.0,1.9378
CMP001-E000490,CMP001,C000490,treatment,2,0,0,0.0,0.7751
CMP001-E000491,CMP001,C000491,control,0,0,0,0.0,0.0
CMP001-E000492,CMP001,C000492,treatment,3,1,0,0.0,15.4112
CMP001-E000493,CMP001,C000493,treatment,5,1,0,0.0,16.1863
CMP001-E000494,CMP001,C000494,treatment,3,1,0,0.0,15.4112
CMP001-E000495,CMP001,C000495,treatment,3,0,0,0.0,1.1627
CMP001-E000496,CMP001,C000496,treatment,3,0,0,0.0,1.1627
CMP001-E000497,CMP001,C000497,control,0,0,0,0.0,0.0
CMP001-E000498,CMP001,C000498,treatment,2,0,0,0.0,0.7751
CMP001-E000499,CMP001,C000499,treatment,4,0,0,0.0,1.5502
CMP001-E000500,CMP001,C000500,treatment,4,1,0,0.0,15.7987
CMP001-E000501,CMP001,C000501,treatment,1,0,0,0.0,0.3876
CMP001-E000502,CMP001,C000502,control,0,0,0,0.0,0.0
CMP001-E000503,CMP001,C000503,control,0,0,0,0.0,0.0
CMP001-E000504,CMP001,C000504,control,0,0,0,0.0,0.0
CMP001-E000505,CMP001,C000505,treatment,2,0,0,0.0,0.7751
CMP001-E000506,CMP001,C000506,control,0,0,0,0.0,0.0
CMP001-E000507,CMP001,C000507,treatment,2,0,0,0.0,0.7751
CMP001-E000508,CMP001,C000508,treatment,5,0,0,0.0,1.9378
CMP001-E000509,CMP001,C000509,treatment,2,0,0,0.0,0.7751
CMP001-E000510,CMP001,C000510,treatment,2,1,0,0.0,15.0236
CMP001-E000511,CMP001,C000511,treatment,1,0,1,151.84,0.3876
CMP001-E000512,CMP001,C000512,treatment,6,0,0,0.0,2.3254
CMP001-E000513,CMP001,C000513,control,0,0,0,0.0,0.0
CMP001-E000514,CMP001,C000514,treatment,5,1,0,0.0,16.1863
CMP001-E000515,CMP001,C000515,treatment,1,0,0,0.0,0.3876
CMP001-E000516,CMP001,C000516,treatment,2,0,0,0.0,0.7751
CMP001-E000517,CMP001,C000517,treatment,6,0,0,0.0,2.3254
CMP001-E000518,CMP001,C000518,treatment,4,1,0,0.0,15.7987
CMP001-E000519,CMP001,C000519,treatment,3,0,0,0.0,1.1627
CMP001-E000520,CMP001,C000520,treatment,1,0,0,0.0,0.3876
CMP001-E000521,CMP001,C000521,treatment,7,0,0,0.0,2.7129
CMP001-E000522,CMP001,C000522,control,0,0,0,0.0,0.0
CMP001-E000523,CMP001,C000523,control,0,0,0,0.0,0.0
CMP001-E000524,CMP001,C000524,treatment,3,0,0,0.0,1.1627
CMP001-E000525,CMP001,C000525,treatment,9,0,0,0.0,3.488
CMP001-E000526,CMP001,C000526,treatment,5,0,0,0.0,1.9378
CMP001-E000527,CMP001,C000527,treatment,1,0,1,30.66,0.3876
CMP001-E000528,CMP001,C000528,treatment,2,0,0,0.0,0.7751
CMP001-E000529,CMP001,C000529,treatment,2,1,0,0.0,15.0236
CMP001-E000530,CMP001,C000530,treatment,1,0,1,71.45,0.3876
CMP001-E000531,CMP001,C000531,treatment,3,0,0,0.0,1.1627
CMP001-E000532,CMP001,C000532,control,0,0,0,0.0,0.0
CMP001-E000533,CMP001,C000533,treatment,7,0,0,0.0,2.7129
CMP001-E000534,CMP001,C000534,treatment,2,0,0,0.0,0.7751
CMP001-E000535,CMP001,C000535,control,0,0,0,0.0,0.0
CMP001-E000536,CMP001,C000536,treatment,1,0,0,0.0,0.3876
CMP001-E000537,CMP001,C000537,treatment,2,0,0,0.0,0.7751
CMP001-E000538,CMP001,C000538,treatment,5,0,0,0.0,1.9378
CMP001-E000539,CMP001,C000539,treatment,5,0,0,0.0,1.9378
CMP001-E000540,CMP001,C000540,treatment,5,0,0,0.0,1.9378
CMP001-E000541,CMP001,C000541,treatment,3,0,0,0.0,1.1627
CMP001-E000542,CMP001,C000542,treatment,5,0,0,0.0,1.9378
CMP001-E000543,CMP001,C000543,treatment,3,0,0,0.0,1.1627
CMP001-E000544,CMP001,C000544,treatment,1,0,0,0.0,0.3876
CMP001-E000545,CMP001,C000545,treatment,5,0,0,0.0,1.9378
CMP001-E000546,CMP001,C000546,treatment,3,0,0,0.0,1.1627
CMP001-E000547,CMP001,C000547,treatment,3,1,0,0.0,15.4112
CMP001-E000548,CMP001,C000548,treatment,2,0,1,326.86,0.7751
CMP001-E000549,CMP001,C000549,control,0,0,0,0.0,0.0
CMP001-E000550,CMP001,C000550,treatment,3,0,0,0.0,1.1627
CMP001-E000551,CMP001,C000551,treatment,3,0,0,0.0,1.1627
CMP001-E000552,CMP001,C000552,treatment,3,0,0,0.0,1.1627
CMP001-E000553,CMP001,C000553,treatment,4,0,0,0.0,1.5502
CMP001-E000554,CMP001,C000554,treatment,2,0,0,0.0,0.7751
CMP001-E000555,CMP001,C000555,treatment,3,0,0,0.0,1.1627
CMP001-E000556,CMP001,C000556,treatment,3,0,1,35.91,1.1627
CMP001-E000557,CMP001,C000557,control,0,0,0,0.0,0.0
CMP001-E000558,CMP001,C000558,treatment,1,0,0,0.0,0.3876
CMP001-E000559,CMP001,C000559,treatment,5,0,0,0.0,1.9378
CMP001-E000560,CMP001,C000560,treatment,2,0,0,0.0,0.7751
CMP001-E000561,CMP001,C000561,treatment,1,0,0,0.0,0.3876
CMP001-E000562,CMP001,C000562,treatment,4,0,0,0.0,1.5502
CMP001-E000563,CMP001,C000563,treatment,1,0,0,0.0,0.3876
CMP001-E000564,CMP001,C000564,treatment,2,0,0,0.0,0.7751
CMP001-E000565,CMP001,C000565,treatment,3,1,0,0.0,15.4112
CMP001-E000566,CMP001,C000566,treatment,1,1,0,0.0,14.636
CMP001-E000567,CMP001,C000567,treatment,3,0,0,0.0,1.1627
CMP001-E000568,CMP001,C000568,treatment,1,0,0,0.0,0.3876
CMP001-E000569,CMP001,C000569,treatment,5,0,0,0.0,1.9378
CMP001-E000570,CMP001,C000570,treatment,4,0,0,0.0,1.5502
CMP001-E000571,CMP001,C000571,control,0,0,0,0.0,0.0
CMP001-E000572,CMP001,C000572,treatment,4,0,0,0.0,1.5502
CMP001-E000573,CMP001,C000573,treatment,6,1,0,0.0,16.5738
CMP001-E000574,CMP001,C000574,treatment,4,0,0,0.0,1.5502
CMP001-E000575,CMP001,C000575,treatment,6,0,0,0.0,2.3254
CMP001-E000576,CMP001,C000576,treatment,4,0,0,0.0,1.5502
CMP001-E000577,CMP001,C000577,treatment,3,0,0,0.0,1.1627
CMP001-E000578,CMP001,C000578,treatment,1,0,0,0.0,0.3876
CMP001-E000579,CMP001,C000579,treatment,5,1,0,0.0,16.1863
CMP001-E000580,CMP001,C000580,treatment,4,0,0,0.0,1.5502
CMP001-E000581,CMP001,C000581,treatment,2,0,0,0.0,0.7751
CMP001-E000582,CMP001,C000582,control,0,0,0,0.0,0.0
CMP001-E000583,CMP001,C000583,treatment,1,0,0,0.0,0.3876
CMP001-E000584,CMP001,C000584,control,0,0,0,0.0,0.0
CMP001-E000585,CMP001,C000585,control,0,0,0,0.0,0.0
CMP001-E000586,CMP001,C000586,treatment,1,0,0,0.0,0.3876
CMP001-E000587,CMP001,C000587,treatment,4,0,0,0.0,1.5502
CMP001-E000588,CMP001,C000588,treatment,5,1,0,0.0,16.1863
CMP001-E000589,CMP001,C000589,treatment,1,0,0,0.0,0.3876
CMP001-E000590,CMP001,C000590,control,0,0,0,0.0,0.0
CMP001-E000591,CMP001,C000591,control,0,0,0,0.0,0.0
CMP001-E000592,CMP001,C000592,treatment,1,0,0,0.0,0.3876
CMP001-E000593,CMP001,C000593,treatment,2,0,0,0.0,0.7751
CMP001-E000594,CMP001,C000594,treatment,2,1,0,0.0,15.0236
CMP001-E000595,CMP001,C000595,treatment,4,1,0,0.0,15.7987
CMP001-E000596,CMP001,C000596,treatment,2,0,0,0.0,0.7751
CMP001-E000597,CMP001,C000597,treatment,4,0,0,0.0,1.5502
CMP001-E000598,CMP001,C000598,treatment,4,0,0,0.0,1.5502
CMP001-E000599,CMP001,C000599,treatment,2,0,0,0.0,0.7751
CMP001-E000600,CMP001,C000600,treatment,2,0,0,0.0,0.7751
CMP001-E000601,CMP001,C000601,control,0,0,0,0.0,0.0
CMP001-E000602,CMP001,C000602,treatment,7,0,0,0.0,2.7129
CMP001-E000603,CMP001,C000603,treatment,2,0,0,0.0,0.7751
CMP001-E000604,CMP001,C000604,treatment,3,1,0,0.0,15.4112
CMP001-E000605,CMP001,C000605,treatment,4,0,0,0.0,1.5502
CMP001-E000606,CMP001,C000606,treatment,7,0,0,0.0,2.7129
CMP001-E000607,CMP001,C000607,treatment,4,0,0,0.0,1.5502
CMP001-E000608,CMP001,C000608,treatment,2,0,0,0.0,0.7751
CMP001-E000609,CMP001,C000609,treatment,3,0,0,0.0,1.1627
CMP001-E000610,CMP001,C000610,treatment,5,0,0,0.0,1.9378
CMP001-E000611,CMP001,C000611,treatment,2,0,0,0.0,0.7751
CMP001-E000612,CMP001,C000612,treatment,4,0,0,0.0,1.5502
CMP001-E000613,CMP001,C000613,treatment,3,0,0,0.0,1.1627
CMP001-E000614,CMP001,C000614,treatment,4,1,0,0.0,15.7987
CMP001-E000615,CMP001,C000615,treatment,1,0,0,0.0,0.3876
CMP001-E000616,CMP001,C000616,treatment,3,1,0,0.0,15.4112
CMP001-E000617,CMP001,C000617,treatment,3,0,0,0.0,1.1627
CMP001-E000618,CMP001,C000618,control,0,0,0,0.0,0.0
CMP001-E000619,CMP001,C000619,treatment,4,0,0,0.0,1.5502
CMP001-E000620,CMP001,C000620,control,0,0,0,0.0,0.0
CMP001-E000621,CMP001,C000621,treatment,4,0,1,54.46,1.5502
CMP001-E000622,CMP001,C000622,treatment,3,0,0,0.0,1.1627
CMP001-E000623,CMP001,C000623,control,0,0,0,0.0,0.0
CMP001-E000624,CMP001,C000624,treatment,2,0,0,0.0,0.7751
CMP001-E000625,CMP001,C000625,treatment,2,0,0,0.0,0.7751
CMP001-E000626,CMP001,C000626,treatment,4,0,0,0.0,1.5502
CMP001-E000627,CMP001,C000627,treatment,2,0,0,0.0,0.7751
CMP001-E000628,CMP001,C000628,treatment,3,0,0,0.0,1.1627
CMP001-E000629,CMP001,C000629,treatment,3,0,0,0.0,1.1627
CMP001-E000630,CMP001,C000630,control,0,0,0,0.0,0.0
CMP001-E000631,CMP001,C000631,treatment,2,0,0,0.0,0.7751
CMP001-E000632,CMP001,C000632,treatment,5,0,0,0.0,1.9378
CMP001-E000633,CMP001,C000633,treatment,4,1,0,0.0,15.7987
CMP001-E000634,CMP001,C000634,treatment,4,0,0,0.0,1.5502
CMP001-E000635,CMP001,C000635,treatment,3,0,0,0.0,1.1627
CMP001-E000636,CMP001,C000636,treatment,3,0,0,0.0,1.1627
CMP001-E000637,CMP001,C000637,control,0,0,0,0.0,0.0
CMP001-E000638,CMP001,C000638,treatment,4,0,1,36.39,1.5502
CMP001-E000639,CMP001,C000639,treatment,1,0,0,0.0,0.3876
CMP001-E000640,CMP001,C000640,treatment,5,0,0,0.0,1.9378
CMP001-E000641,CMP001,C000641,treatment,2,0,0,0.0,0.7751
CMP001-E000642,CMP001,C000642,treatment,4,0,0,0.0,1.5502
CMP001-E000643,CMP001,C000643,treatment,3,0,0,0.0,1.1627
CMP001-E000644,CMP001,C000644,treatment,2,0,0,0.0,0.7751
CMP001-E000645,CMP001,C000645,treatment,7,2,0,0.0,31.2099
CMP001-E000646,CMP001,C000646,treatment,2,0,0,0.0,0.7751
CMP001-E000647,CMP001,C000647,control,0,0,0,0.0,0.0
CMP001-E000648,CMP001,C000648,treatment,3,0,0,0.0,1.1627
CMP001-E000649,CMP001,C000649,treatment,1,0,0,0.0,0.3876
CMP001-E000650,CMP001,C000650,control,0,0,0,0.0,0.0
CMP001-E000651,CMP001,C000651,treatment,4,0,0,0.0,1.5502
CMP001-E000652,CMP001,C000652,treatment,1,0,0,0.0,0.3876
CMP001-E000653,CMP001,C000653,treatment,4,0,0,0.0,1.5502
CMP001-E000654,CMP001,C000654,treatment,5,0,0,0.0,1.9378
CMP001-E000655,CMP001,C000655,control,0,0,0,0.0,0.0
CMP001-E000656,CMP001,C000656,treatment,2,0,0,0.0,0.7751
CMP001-E000657,CMP001,C000657,treatment,1,0,0,0.0,0.3876
CMP001-E000658,CMP001,C000658,treatment,3,1,0,0.0,15.4112
CMP001-E000659,CMP001,C000659,treatment,4,0,0,0.0,1.5502
CMP001-E000660,CMP001,C000660,control,0,0,0,0.0,0.0
CMP001-E000661,CMP001,C000661,treatment,1,0,0,0.0,0.3876
CMP001-E000662,CMP001,C000662,control,0,0,0,0.0,0.0
CMP001-E000663,CMP001,C000663,treatment,5,0,0,0.0,1.9378
CMP001-E000664,CMP001,C000664,control,0,0,0,0.0,0.0
CMP001-E000665,CMP001,C000665,control,0,0,1,56.79,0.0
CMP001-E000666,CMP001,C000666,treatment,2,0,0,0.0,0.7751
CMP001-E000667,CMP001,C000667,control,0,0,0,0.0,0.0
CMP001-E000668,CMP001,C000668,treatment,7,0,0,0.0,2.7129
CMP001-E000669,CMP001,C000669,treatment,7,0,0,0.0,2.7129
CMP001-E000670,CMP001,C000670,treatment,5,0,0,0.0,1.9378
CMP001-E000671,CMP001,C000671,treatment,5,0,0,0.0,1.9378
CMP001-E000672,CMP001,C000672,control,0,0,0,0.0,0.0
CMP001-E000673,CMP001,C000673,treatment,3,0,0,0.0,1.1627
CMP001-E000674,CMP001,C000674,treatment,6,1,0,0.0,16.5738
CMP001-E000675,CMP001,C000675,control,0,0,0,0.0,0.0
CMP001-E000676,CMP001,C000676,treatment,5,0,0,0.0,1.9378
CMP001-E000677,CMP001,C000677,treatment,1,0,0,0.0,0.3876
CMP001-E000678,CMP001,C000678,control,0,0,0,0.0,0.0
CMP001-E000679,CMP001,C000679,treatment,3,0,0,0.0,1.1627
CMP001-E000680,CMP001,C000680,control,0,0,0,0.0,0.0
CMP001-E000681,CMP001,C000681,treatment,6,0,0,0.0,2.3254
CMP001-E000682,CMP001,C000682,treatment,3,1,0,0.0,15.4112
CMP001-E000683,CMP001,C000683,treatment,6,1,1,197.86,16.5738
CMP001-E000684,CMP001,C000684,treatment,2,1,0,0.0,15.0236
CMP001-E000685,CMP001,C000685,treatment,2,0,0,0.0,0.7751
CMP001-E000686,CMP001,C000686,treatment,1,1,0,0.0,14.636
CMP001-E000687,CMP001,C000687,treatment,5,0,0,0.0,1.9378
CMP001-E000688,CMP001,C000688,treatment,7,0,0,0.0,2.7129
CMP001-E000689,CMP001,C000689,treatment,4,0,0,0.0,1.5502
CMP001-E000690,CMP001,C000690,treatment,2,1,0,0.0,15.0236
CMP001-E000691,CMP001,C000691,treatment,2,1,0,0.0,15.0236
CMP001-E000692,CMP001,C000692,treatment,8,0,0,0.0,3.1005
CMP001-E000693,CMP001,C000693,treatment,4,0,0,0.0,1.5502
CMP001-E000694,CMP001,C000694,treatment,4,0,0,0.0,1.5502
CMP001-E000695,CMP001,C000695,treatment,3,1,0,0.0,15.4112
CMP001-E000696,CMP001,C000696,control,0,0,0,0.0,0.0
CMP001-E000697,CMP001,C000697,treatment,3,1,0,0.0,15.4112
CMP001-E000698,CMP001,C000698,treatment,3,0,0,0.0,1.1627
CMP001-E000699,CMP001,C000699,treatment,3,0,0,0.0,1.1627
CMP001-E000700,CMP001,C000700,treatment,5,1,0,0.0,16.1863
CMP001-E000701,CMP001,C000701,treatment,2,0,0,0.0,0.7751
CMP001-E000702,CMP001,C000702,treatment,4,0,0,0.0,1.5502
CMP001-E000703,CMP001,C000703,treatment,4,1,0,0.0,15.7987
CMP001-E000704,CMP001,C000704,control,0,0,0,0.0,0.0
CMP001-E000705,CMP001,C000705,treatment,3,0,0,0.0,1.1627
CMP001-E000706,CMP001,C000706,control,0,0,0,0.0,0.0
CMP001-E000707,CMP001,C000707,treatment,2,0,0,0.0,0.7751
CMP001-E000708,CMP001,C000708,treatment,3,1,0,0.0,15.4112
CMP001-E000709,CMP001,C000709,treatment,4,0,0,0.0,1.5502
CMP001-E000710,CMP001,C000710,control,0,0,0,0.0,0.0
CMP001-E000711,CMP001,C000711,treatment,4,0,0,0.0,1.5502
CMP001-E000712,CMP001,C000712,treatment,5,1,0,0.0,16.1863
CMP001-E000713,CMP001,C000713,treatment,3,0,0,0.0,1.1627
CMP001-E000714,CMP001,C000714,control,0,0,0,0.0,0.0
CMP001-E000715,CMP001,C000715,treatment,3,1,0,0.0,15.4112
CMP001-E000716,CMP001,C000716,treatment,3,0,0,0.0,1.1627
CMP001-E000717,CMP001,C000717,control,0,0,0,0.0,0.0
CMP001-E000718,CMP001,C000718,control,0,0,0,0.0,0.0
CMP001-E000719,CMP001,C000719,treatment,2,2,0,0.0,29.2721
CMP001-E000720,CMP001,C000720,treatment,4,0,0,0.0,1.5502
CMP001-E000721,CMP001,C000721,treatment,6,0,0,0.0,2.3254
CMP001-E000722,CMP001,C000722,control,0,0,0,0.0,0.0
CMP001-E000723,CMP001,C000723,treatment,2,0,1,376.34,0.7751
CMP001-E000724,CMP001,C000724,treatment,1,0,0,0.0,0.3876
CMP001-E000725,CMP001,C000725,treatment,1,0,0,0.0,0.3876
CMP001-E000726,CMP001,C000726,control,0,0,0,0.0,0.0
CMP001-E000727,CMP001,C000727,treatment,4,1,0,0.0,15.7987
CMP001-E000728,CMP001,C000728,treatment,7,0,0,0.0,2.7129
CMP001-E000729,CMP001,C000729,treatment,3,0,0,0.0,1.1627
CMP001-E000730,CMP001,C000730,control,0,0,0,0.0,0.0
CMP001-E000731,CMP001,C000731,control,0,0,0,0.0,0.0
CMP001-E000732,CMP001,C000732,treatment,2,0,1,162.67,0.7751
CMP001-E000733,CMP001,C000733,treatment,2,0,0,0.0,0.7751
CMP001-E000734,CMP001,C000734,treatment,3,0,0,0.0,1.1627
CMP001-E000735,CMP001,C000735,treatment,3,0,0,0.0,1.1627
CMP001-E000736,CMP001,C000736,treatment,2,0,0,0.0,0.7751
CMP001-E000737,CMP001,C000737,treatment,6,0,0,0.0,2.3254
CMP001-E000738,CMP001,C000738,treatment,2,0,0,0.0,0.7751
CMP001-E000739,CMP001,C000739,treatment,5,0,0,0.0,1.9378
CMP001-E000740,CMP001,C000740,treatment,2,0,0,0.0,0.7751
CMP001-E000741,CMP001,C000741,control,0,0,0,0.0,0.0
CMP001-E000742,CMP001,C000742,treatment,7,1,0,0.0,16.9614
CMP001-E000743,CMP001,C000743,treatment,2,0,0,0.0,0.7751
CMP001-E000744,CMP001,C000744,treatment,5,1,0,0.0,16.1863
CMP001-E000745,CMP001,C000745,treatment,5,0,0,0.0,1.9378
CMP001-E000746,CMP001,C000746,treatment,6,0,0,0.0,2.3254
CMP001-E000747,CMP001,C000747,control,0,0,0,0.0,0.0
CMP001-E000748,CMP001,C000748,treatment,1,0,0,0.0,0.3876
CMP001-E000749,CMP001,C000749,control,0,0,0,0.0,0.0
CMP001-E000750,CMP001,C000750,treatment,4,0,0,0.0,1.5502
CMP001-E000751,CMP001,C000751,treatment,2,0,0,0.0,0.7751
CMP001-E000752,CMP001,C000752,control,0,0,0,0.0,0.0
CMP001-E000753,CMP001,C000753,treatment,1,0,0,0.0,0.3876
CMP001-E000754,CMP001,C000754,treatment,6,0,0,0.0,2.3254
CMP001-E000755,CMP001,C000755,treatment,2,0,0,0.0,0.7751
CMP001-E000756,CMP001,C000756,treatment,1,0,0,0.0,0.3876
CMP001-E000757,CMP001,C000757,treatment,2,0,1,26.03,0.7751
CMP001-E000758,CMP001,C000758,treatment,3,0,0,0.0,1.1627
CMP001-E000759,CMP001,C000759,treatment,5,0,0,0.0,1.9378
CMP001-E000760,CMP001,C000760,treatment,3,0,0,0.0,1.1627
CMP001-E000761,CMP001,C000761,treatment,5,0,0,0.0,1.9378
CMP001-E000762,CMP001,C000762,treatment,5,1,0,0.0,16.1863
CMP001-E000763,CMP001,C000763,treatment,5,0,0,0.0,1.9378
CMP001-E000764,CMP001,C000764,treatment,6,1,0,0.0,16.5738
